Degrees_C,Wind_Speed,TotalCount,date_month,date_day,date_hour,date_dayofweek
7,1.0,223.0,6,24,2,6
7,1.0,260.0,6,24,1,6
11,0.0,404.0,6,24,0,6
8,1.0,576.0,6,23,23,5
9,1.0,741.0,6,23,22,5
11,1.0,707.0,6,23,21,5
13,2.0,922.0,6,23,20,5
15,3.0,1137.0,6,23,19,5
15,3.0,1855.0,6,23,18,5
16,3.0,5127.0,6,23,17,5
16,4.0,3117.0,6,23,16,5
18,4.0,3889.0,6,23,15,5
20,4.0,3892.0,6,23,14,5
19,4.0,3403.0,6,23,13,5
18,4.0,2934.0,6,23,12,5
17,4.0,2743.0,6,23,11,5
16,3.0,1761.0,6,23,10,5
15,3.0,1011.0,6,23,9,5
14,3.0,437.0,6,23,8,5
13,3.0,196.0,6,23,7,5
12,3.0,149.0,6,23,6,5
10,3.0,69.0,6,23,5,5
9,3.0,80.0,6,23,4,5
7,1.0,215.0,6,23,3,5
7,1.0,172.0,6,23,2,5
7,1.0,188.0,6,23,1,5
7,1.0,240.0,6,23,0,5
8,1.0,331.0,6,22,23,4
10,2.0,418.0,6,22,22,4
11,2.0,587.0,6,22,21,4
12,2.0,792.0,6,22,20,4
14,3.0,783.0,6,22,19,4
15,3.0,1022.0,6,22,18,4
16,4.0,1613.0,6,22,17,4
17,5.0,1996.0,6,22,16,4
18,4.0,1998.0,6,22,15,4
19,3.0,1845.0,6,22,14,4
19,4.0,1945.0,6,22,13,4
18,4.0,1732.0,6,22,12,4
17,4.0,1563.0,6,22,11,4
17,5.0,1146.0,6,22,10,4
16,5.0,984.0,6,22,9,4
14,5.0,540.0,6,22,8,4
13,6.0,274.0,6,22,7,4
11,4.0,156.0,6,22,6,4
10,4.0,80.0,6,22,5,4
8,3.0,55.0,6,22,4,4
10,3.0,106.0,6,22,3,4
11,3.0,95.0,6,22,2,4
10,3.0,109.0,6,22,1,4
8,2.0,163.0,6,22,0,4
10,1.0,239.0,6,21,23,3
12,0.0,261.0,6,21,22,3
13,0.0,367.0,6,21,21,3
14,1.0,378.0,6,21,20,3
15,3.0,494.0,6,21,19,3
16,2.0,695.0,6,21,18,3
15,3.0,1232.0,6,21,17,3
18,5.0,1646.0,6,21,16,3
18,5.0,1732.0,6,21,15,3
16,4.0,1800.0,6,21,14,3
17,5.0,1991.0,6,21,13,3
15,5.0,1914.0,6,21,12,3
14,5.0,1780.0,6,21,11,3
14,5.0,1367.0,6,21,10,3
13,6.0,881.0,6,21,9,3
12,7.0,556.0,6,21,8,3
12,7.0,334.0,6,21,7,3
10,6.0,140.0,6,21,6,3
10,5.0,99.0,6,21,5,3
9,5.0,84.0,6,21,4,3
9,5.0,323.0,6,21,3,3
9,3.0,183.0,6,21,2,3
11,4.0,168.0,6,21,1,3
10,3.0,218.0,6,21,0,3
13,6.0,243.0,6,20,23,2
13,2.0,352.0,6,20,22,2
13,1.0,336.0,6,20,21,2
13,2.0,396.0,6,20,20,2
14,3.0,457.0,6,20,19,2
15,3.0,725.0,6,20,18,2
16,3.0,1308.0,6,20,17,2
15,6.0,1661.0,6,20,16,2
20,6.0,1605.0,6,20,15,2
20,6.0,1787.0,6,20,14,2
20,7.0,2024.0,6,20,13,2
20,7.0,2168.0,6,20,12,2
22,9.0,1556.0,6,20,11,2
21,9.0,1088.0,6,20,10,2
21,8.0,804.0,6,20,9,2
20,8.0,566.0,6,20,8,2
18,7.0,276.0,6,20,7,2
18,7.0,165.0,6,20,6,2
17,6.0,48.0,6,20,5,2
16,5.0,21.0,6,20,4,2
16,4.0,142.0,6,20,3,2
16,3.0,75.0,6,20,2,2
17,3.0,138.0,6,20,1,2
12,4.0,171.0,6,20,0,2
19,6.0,178.0,6,19,23,1
18,3.0,338.0,6,19,22,1
19,6.0,351.0,6,19,21,1
20,4.0,428.0,6,19,20,1
21,3.0,412.0,6,19,19,1
21,2.0,647.0,6,19,18,1
20,3.0,1182.0,6,19,17,1
20,4.0,1623.0,6,19,16,1
20,3.0,1461.0,6,19,15,1
20,3.0,1987.0,6,19,14,1
20,4.0,2300.0,6,19,13,1
20,5.0,1997.0,6,19,12,1
19,4.0,1723.0,6,19,11,1
18,5.0,1306.0,6,19,10,1
17,5.0,557.0,6,19,9,1
15,5.0,476.0,6,19,8,1
14,5.0,249.0,6,19,7,1
13,3.0,207.0,6,19,6,1
13,2.0,77.0,6,19,5,1
13,4.0,72.0,6,19,4,1
14,5.0,95.0,6,19,3,1
15,3.0,88.0,6,19,2,1
16,4.0,85.0,6,19,1,1
18,3.0,190.0,6,19,0,1
17,6.0,228.0,6,18,23,0
18,4.0,274.0,6,18,22,0
18,4.0,315.0,6,18,21,0
19,5.0,298.0,6,18,20,0
19,6.0,337.0,6,18,19,0
20,7.0,629.0,6,18,18,0
20,7.0,1193.0,6,18,17,0
20,6.0,1624.0,6,18,16,0
21,7.0,1686.0,6,18,15,0
21,6.0,1804.0,6,18,14,0
20,7.0,1583.0,6,18,13,0
19,7.0,1768.0,6,18,12,0
18,7.0,1677.0,6,18,11,0
18,8.0,1236.0,6,18,10,0
17,7.0,844.0,6,18,9,0
16,5.0,517.0,6,18,8,0
16,5.0,270.0,6,18,7,0
16,4.0,208.0,6,18,6,0
15,4.0,59.0,6,18,5,0
15,2.0,67.0,6,18,4,0
15,2.0,48.0,6,18,3,0
15,3.0,198.0,6,18,2,0
15,3.0,153.0,6,18,1,0
16,5.0,253.0,6,18,0,0
15,4.0,420.0,6,17,23,6
15,4.0,227.0,6,17,22,6
15,5.0,282.0,6,17,21,6
15,6.0,329.0,6,17,20,6
16,5.0,400.0,6,17,19,6
17,6.0,524.0,6,17,18,6
17,6.0,774.0,6,17,17,6
18,6.0,1578.0,6,17,16,6
18,6.0,2397.0,6,17,15,6
18,5.0,2617.0,6,17,14,6
17,5.0,2537.0,6,17,13,6
17,6.0,2083.0,6,17,12,6
17,6.0,1836.0,6,17,11,6
17,6.0,773.0,6,17,10,6
16,5.0,310.0,6,17,9,6
15,6.0,197.0,6,17,8,6
14,5.0,100.0,6,17,7,6
13,4.0,78.0,6,17,6,6
12,4.0,63.0,6,17,5,6
12,4.0,113.0,6,17,4,6
12,4.0,372.0,6,17,3,6
11,3.0,452.0,6,17,2,6
11,3.0,593.0,6,17,1,6
16,4.0,716.0,6,17,0,6
12,3.0,1088.0,6,16,23,5
12,3.0,1192.0,6,16,22,5
13,4.0,1169.0,6,16,21,5
15,3.0,1239.0,6,16,20,5
16,4.0,1468.0,6,16,19,5
15,4.0,1524.0,6,16,18,5
17,4.0,1689.0,6,16,17,5
19,6.0,3083.0,6,16,16,5
19,6.0,3432.0,6,16,15,5
18,6.0,3384.0,6,16,14,5
18,7.0,3243.0,6,16,13,5
17,6.0,3032.0,6,16,12,5
16,6.0,2756.0,6,16,11,5
15,5.0,1941.0,6,16,10,5
15,4.0,1063.0,6,16,9,5
13,3.0,463.0,6,16,8,5
13,1.0,192.0,6,16,7,5
11,0.0,145.0,6,16,6,5
10,0.0,105.0,6,16,5,5
10,1.0,128.0,6,16,4,5
9,1.0,304.0,6,16,3,5
9,1.0,256.0,6,16,2,5
10,1.0,407.0,6,16,1,5
13,5.0,423.0,6,16,0,5
10,1.0,588.0,6,15,23,4
11,1.0,766.0,6,15,22,4
13,1.0,633.0,6,15,21,4
15,1.0,522.0,6,15,20,4
15,2.0,729.0,6,15,19,4
16,3.0,825.0,6,15,18,4
17,3.0,1452.0,6,15,17,4
17,3.0,1978.0,6,15,16,4
17,3.0,1798.0,6,15,15,4
17,3.0,2065.0,6,15,14,4
17,3.0,2239.0,6,15,13,4
16,5.0,2353.0,6,15,12,4
17,3.0,1876.0,6,15,11,4
16,4.0,1205.0,6,15,10,4
15,5.0,1017.0,6,15,9,4
15,5.0,586.0,6,15,8,4
14,5.0,344.0,6,15,7,4
12,4.0,165.0,6,15,6,4
11,4.0,81.0,6,15,5,4
11,4.0,64.0,6,15,4,4
10,2.0,103.0,6,15,3,4
11,3.0,149.0,6,15,2,4
11,3.0,122.0,6,15,1,4
10,1.0,255.0,6,15,0,4
13,3.0,281.0,6,14,23,3
14,3.0,309.0,6,14,22,3
13,3.0,392.0,6,14,21,3
16,4.0,422.0,6,14,20,3
18,6.0,534.0,6,14,19,3
18,7.0,697.0,6,14,18,3
19,8.0,1255.0,6,14,17,3
19,8.0,1595.0,6,14,16,3
18,9.0,1728.0,6,14,15,3
18,10.0,1795.0,6,14,14,3
18,10.0,2186.0,6,14,13,3
19,11.0,2219.0,6,14,12,3
17,11.0,1518.0,6,14,11,3
18,9.0,1051.0,6,14,10,3
17,10.0,894.0,6,14,9,3
18,10.0,508.0,6,14,8,3
16,8.0,272.0,6,14,7,3
15,8.0,176.0,6,14,6,3
15,8.0,79.0,6,14,5,3
15,9.0,83.0,6,14,4,3
15,9.0,177.0,6,14,3,3
15,7.0,150.0,6,14,2,3
15,7.0,154.0,6,14,1,3
11,2.0,113.0,6,14,0,3
16,6.0,139.0,6,13,23,2
18,6.0,268.0,6,13,22,2
18,4.0,337.0,6,13,21,2
18,3.0,388.0,6,13,20,2
19,3.0,457.0,6,13,19,2
19,2.0,702.0,6,13,18,2
20,3.0,1378.0,6,13,17,2
20,4.0,1638.0,6,13,16,2
21,4.0,2009.0,6,13,15,2
20,5.0,2087.0,6,13,14,2
20,4.0,2428.0,6,13,13,2
19,4.0,2372.0,6,13,12,2
19,5.0,1699.0,6,13,11,2
18,5.0,1403.0,6,13,10,2
17,5.0,886.0,6,13,9,2
16,5.0,559.0,6,13,8,2
15,4.0,293.0,6,13,7,2
12,3.0,171.0,6,13,6,2
11,3.0,69.0,6,13,5,2
10,2.0,73.0,6,13,4,2
11,1.0,79.0,6,13,3,2
10,2.0,90.0,6,13,2,2
11,1.0,70.0,6,13,1,2
15,7.0,127.0,6,13,0,2
12,2.0,167.0,6,12,23,1
12,2.0,277.0,6,12,22,1
12,1.0,270.0,6,12,21,1
13,1.0,448.0,6,12,20,1
15,3.0,523.0,6,12,19,1
15,3.0,647.0,6,12,18,1
16,5.0,1274.0,6,12,17,1
17,5.0,1622.0,6,12,16,1
17,4.0,1902.0,6,12,15,1
16,3.0,2131.0,6,12,14,1
16,5.0,2452.0,6,12,13,1
15,5.0,2167.0,6,12,12,1
15,4.0,1750.0,6,12,11,1
14,5.0,1293.0,6,12,10,1
14,5.0,886.0,6,12,9,1
13,3.0,549.0,6,12,8,1
12,4.0,302.0,6,12,7,1
12,2.0,188.0,6,12,6,1
12,2.0,74.0,6,12,5,1
12,3.0,55.0,6,12,4,1
13,2.0,38.0,6,12,3,1
12,2.0,59.0,6,12,2,1
12,2.0,91.0,6,12,1,1
11,1.0,132.0,6,12,0,1
13,2.0,183.0,6,11,23,0
13,2.0,157.0,6,11,22,0
13,3.0,239.0,6,11,21,0
13,4.0,356.0,6,11,20,0
14,3.0,323.0,6,11,19,0
15,3.0,526.0,6,11,18,0
16,4.0,1059.0,6,11,17,0
17,4.0,1587.0,6,11,16,0
17,5.0,1930.0,6,11,15,0
21,3.0,2361.0,6,11,14,0
23,2.0,2486.0,6,11,13,0
21,1.0,2357.0,6,11,12,0
20,2.0,1845.0,6,11,11,0
20,2.0,1189.0,6,11,10,0
19,2.0,832.0,6,11,9,0
17,1.0,606.0,6,11,8,0
15,1.0,267.0,6,11,7,0
13,1.0,151.0,6,11,6,0
11,1.0,72.0,6,11,5,0
11,0.0,72.0,6,11,4,0
11,1.0,183.0,6,11,3,0
11,1.0,290.0,6,11,2,0
11,1.0,268.0,6,11,1,0
13,2.0,385.0,6,11,0,0
11,2.0,805.0,6,10,23,6
11,1.0,280.0,6,10,22,6
12,3.0,274.0,6,10,21,6
13,2.0,380.0,6,10,20,6
16,3.0,484.0,6,10,19,6
19,3.0,620.0,6,10,18,6
19,3.0,941.0,6,10,17,6
19,4.0,1901.0,6,10,16,6
20,4.0,2302.0,6,10,15,6
19,4.0,1816.0,6,10,14,6
19,2.0,2087.0,6,10,13,6
17,2.0,2069.0,6,10,12,6
15,1.0,1789.0,6,10,11,6
14,2.0,819.0,6,10,10,6
13,2.0,329.0,6,10,9,6
12,2.0,171.0,6,10,8,6
12,2.0,107.0,6,10,7,6
11,1.0,56.0,6,10,6,6
11,1.0,58.0,6,10,5,6
9,1.0,155.0,6,10,4,6
9,1.0,281.0,6,10,3,6
10,1.0,379.0,6,10,2,6
10,0.0,504.0,6,10,1,6
11,2.0,699.0,6,10,0,6
12,2.0,820.0,6,9,23,5
12,2.0,767.0,6,9,22,5
13,2.0,879.0,6,9,21,5
13,2.0,1032.0,6,9,20,5
14,3.0,1043.0,6,9,19,5
14,4.0,1495.0,6,9,18,5
15,4.0,2431.0,6,9,17,5
16,5.0,3264.0,6,9,16,5
17,3.0,3780.0,6,9,15,5
17,2.0,3734.0,6,9,14,5
16,2.0,3576.0,6,9,13,5
15,2.0,3018.0,6,9,12,5
14,1.0,2611.0,6,9,11,5
13,2.0,1787.0,6,9,10,5
13,1.0,966.0,6,9,9,5
12,1.0,432.0,6,9,8,5
12,2.0,206.0,6,9,7,5
12,2.0,97.0,6,9,6,5
12,2.0,79.0,6,9,5,5
11,1.0,114.0,6,9,4,5
11,2.0,239.0,6,9,3,5
11,1.0,234.0,6,9,2,5
11,2.0,255.0,6,9,1,5
11,1.0,392.0,6,9,0,5
12,2.0,427.0,6,8,23,4
12,2.0,546.0,6,8,22,4
12,2.0,510.0,6,8,21,4
12,3.0,560.0,6,8,20,4
13,3.0,588.0,6,8,19,4
14,4.0,831.0,6,8,18,4
14,4.0,1398.0,6,8,17,4
15,4.0,1789.0,6,8,16,4
15,3.0,2116.0,6,8,15,4
15,3.0,2462.0,6,8,14,4
15,4.0,2512.0,6,8,13,4
14,3.0,2335.0,6,8,12,4
14,3.0,1834.0,6,8,11,4
13,4.0,1194.0,6,8,10,4
13,4.0,954.0,6,8,9,4
13,4.0,586.0,6,8,8,4
13,4.0,310.0,6,8,7,4
12,2.0,142.0,6,8,6,4
12,1.0,78.0,6,8,5,4
12,2.0,56.0,6,8,4,4
12,3.0,63.0,6,8,3,4
12,2.0,123.0,6,8,2,4
12,2.0,136.0,6,8,1,4
12,2.0,155.0,6,8,0,4
11,2.0,310.0,6,7,23,3
11,2.0,328.0,6,7,22,3
12,2.0,378.0,6,7,21,3
13,3.0,473.0,6,7,20,3
15,4.0,542.0,6,7,19,3
16,4.0,772.0,6,7,18,3
17,4.0,1155.0,6,7,17,3
17,4.0,1872.0,6,7,16,3
18,5.0,1925.0,6,7,15,3
17,5.0,1966.0,6,7,14,3
17,3.0,1932.0,6,7,13,3
17,3.0,2143.0,6,7,12,3
15,4.0,1639.0,6,7,11,3
15,4.0,1250.0,6,7,10,3
14,3.0,793.0,6,7,9,3
14,4.0,493.0,6,7,8,3
13,3.0,232.0,6,7,7,3
12,2.0,186.0,6,7,6,3
11,2.0,66.0,6,7,5,3
10,2.0,81.0,6,7,4,3
11,2.0,238.0,6,7,3,3
9,2.0,192.0,6,7,2,3
9,2.0,162.0,6,7,1,3
12,2.0,204.0,6,7,0,3
10,2.0,236.0,6,6,23,2
12,1.0,334.0,6,6,22,2
13,1.0,300.0,6,6,21,2
13,2.0,452.0,6,6,20,2
14,2.0,466.0,6,6,19,2
14,3.0,694.0,6,6,18,2
14,3.0,1301.0,6,6,17,2
14,3.0,1589.0,6,6,16,2
15,4.0,1749.0,6,6,15,2
15,3.0,2197.0,6,6,14,2
14,3.0,2277.0,6,6,13,2
14,3.0,2043.0,6,6,12,2
14,4.0,1646.0,6,6,11,2
15,3.0,1181.0,6,6,10,2
14,3.0,891.0,6,6,9,2
12,4.0,514.0,6,6,8,2
11,3.0,285.0,6,6,7,2
11,3.0,130.0,6,6,6,2
12,3.0,51.0,6,6,5,2
12,3.0,57.0,6,6,4,2
11,3.0,181.0,6,6,3,2
11,3.0,172.0,6,6,2,2
11,3.0,171.0,6,6,1,2
10,2.0,202.0,6,6,0,2
11,2.0,212.0,6,5,23,1
10,2.0,294.0,6,5,22,1
10,3.0,284.0,6,5,21,1
12,3.0,498.0,6,5,20,1
14,4.0,549.0,6,5,19,1
14,5.0,699.0,6,5,18,1
16,4.0,1421.0,6,5,17,1
16,5.0,1757.0,6,5,16,1
16,5.0,2183.0,6,5,15,1
16,6.0,2184.0,6,5,14,1
15,6.0,2093.0,6,5,13,1
15,6.0,1949.0,6,5,12,1
15,5.0,1631.0,6,5,11,1
14,5.0,1200.0,6,5,10,1
13,5.0,892.0,6,5,9,1
13,4.0,564.0,6,5,8,1
12,5.0,344.0,6,5,7,1
12,3.0,216.0,6,5,6,1
12,3.0,57.0,6,5,5,1
11,3.0,62.0,6,5,4,1
11,3.0,49.0,6,5,3,1
11,3.0,81.0,6,5,2,1
12,3.0,60.0,6,5,1,1
11,2.0,145.0,6,5,0,1
12,3.0,178.0,6,4,23,0
12,4.0,268.0,6,4,22,0
12,4.0,243.0,6,4,21,0
12,4.0,384.0,6,4,20,0
13,4.0,358.0,6,4,19,0
13,4.0,526.0,6,4,18,0
14,5.0,1237.0,6,4,17,0
14,5.0,1530.0,6,4,16,0
14,5.0,1854.0,6,4,15,0
14,4.0,2112.0,6,4,14,0
14,5.0,2365.0,6,4,13,0
14,4.0,2334.0,6,4,12,0
14,5.0,1608.0,6,4,11,0
13,5.0,1181.0,6,4,10,0
13,4.0,868.0,6,4,9,0
13,4.0,511.0,6,4,8,0
13,3.0,279.0,6,4,7,0
13,5.0,176.0,6,4,6,0
13,3.0,47.0,6,4,5,0
13,4.0,72.0,6,4,4,0
13,3.0,302.0,6,4,3,0
13,3.0,401.0,6,4,2,0
14,3.0,513.0,6,4,1,0
12,2.0,772.0,6,4,0,0
14,2.0,324.0,6,3,23,6
14,2.0,387.0,6,3,22,6
15,2.0,286.0,6,3,21,6
15,3.0,349.0,6,3,20,6
17,3.0,368.0,6,3,19,6
18,3.0,513.0,6,3,18,6
19,3.0,923.0,6,3,17,6
19,3.0,1861.0,6,3,16,6
19,3.0,2349.0,6,3,15,6
19,2.0,2912.0,6,3,14,6
18,3.0,2440.0,6,3,13,6
19,2.0,2462.0,6,3,12,6
18,3.0,2115.0,6,3,11,6
18,2.0,968.0,6,3,10,6
18,2.0,392.0,6,3,9,6
17,1.0,184.0,6,3,8,6
16,1.0,111.0,6,3,7,6
15,2.0,53.0,6,3,6,6
14,1.0,55.0,6,3,5,6
14,0.0,142.0,6,3,4,6
14,1.0,366.0,6,3,3,6
14,1.0,422.0,6,3,2,6
14,0.0,475.0,6,3,1,6
14,2.0,440.0,6,3,0,6
14,2.0,577.0,6,2,23,5
14,2.0,651.0,6,2,22,5
14,1.0,684.0,6,2,21,5
14,1.0,739.0,6,2,20,5
14,1.0,1026.0,6,2,19,5
14,2.0,1276.0,6,2,18,5
14,3.0,2101.0,6,2,17,5
17,4.0,3007.0,6,2,16,5
19,2.0,3339.0,6,2,15,5
19,3.0,3722.0,6,2,14,5
19,1.0,3494.0,6,2,13,5
18,1.0,2806.0,6,2,12,5
18,1.0,2623.0,6,2,11,5
17,1.0,1595.0,6,2,10,5
17,1.0,817.0,6,2,9,5
16,1.0,387.0,6,2,8,5
15,1.0,220.0,6,2,7,5
13,1.0,141.0,6,2,6,5
13,0.0,68.0,6,2,5,5
12,2.0,124.0,6,2,4,5
12,1.0,314.0,6,2,3,5
12,1.0,368.0,6,2,2,5
12,0.0,358.0,6,2,1,5
14,1.0,357.0,6,2,0,5
11,1.0,557.0,6,1,23,4
12,2.0,677.0,6,1,22,4
13,1.0,637.0,6,1,21,4
14,2.0,670.0,6,1,20,4
17,3.0,812.0,6,1,19,4
19,3.0,977.0,6,1,18,4
21,3.0,1895.0,6,1,17,4
21,3.0,2513.0,6,1,16,4
22,3.0,2815.0,6,1,15,4
21,3.0,3171.0,6,1,14,4
21,2.0,3086.0,6,1,13,4
20,2.0,2860.0,6,1,12,4
18,1.0,2394.0,6,1,11,4
16,1.0,1589.0,6,1,10,4
15,1.0,963.0,6,1,9,4
14,2.0,592.0,6,1,8,4
13,2.0,263.0,6,1,7,4
12,2.0,154.0,6,1,6,4
12,1.0,87.0,6,1,5,4
12,2.0,63.0,6,1,4,4
12,2.0,80.0,6,1,3,4
12,2.0,233.0,6,1,2,4
12,2.0,127.0,6,1,1,4
12,1.0,233.0,6,1,0,4
12,2.0,369.0,5,31,23,3
12,1.0,401.0,5,31,22,3
12,2.0,373.0,5,31,21,3
17,3.0,2392.0,5,31,11,3
16,3.0,1555.0,5,31,10,3
16,3.0,870.0,5,31,9,3
15,2.0,513.0,5,31,8,3
15,2.0,295.0,5,31,7,3
14,1.0,124.0,5,31,6,3
14,1.0,114.0,5,31,5,3
14,2.0,59.0,5,31,4,3
14,1.0,253.0,5,31,3,3
13,2.0,107.0,5,31,2,3
13,1.0,193.0,5,31,1,3
12,1.0,168.0,5,31,0,3
13,1.0,274.0,5,30,23,2
13,2.0,355.0,5,30,22,2
13,2.0,401.0,5,30,21,2
13,3.0,461.0,5,30,20,2
14,2.0,485.0,5,30,19,2
15,2.0,715.0,5,30,18,2
15,1.0,1625.0,5,30,17,2
15,1.0,2165.0,5,30,16,2
15,1.0,2606.0,5,30,15,2
15,2.0,2892.0,5,30,14,2
15,3.0,2938.0,5,30,13,2
15,3.0,2642.0,5,30,12,2
14,4.0,1960.0,5,30,11,2
14,4.0,1341.0,5,30,10,2
14,4.0,793.0,5,30,9,2
14,5.0,542.0,5,30,8,2
14,4.0,276.0,5,30,7,2
13,5.0,137.0,5,30,6,2
14,4.0,80.0,5,30,5,2
13,5.0,53.0,5,30,4,2
13,3.0,101.0,5,30,3,2
13,5.0,144.0,5,30,2,2
13,3.0,190.0,5,30,1,2
13,1.0,123.0,5,30,0,2
14,4.0,217.0,5,29,23,1
14,4.0,257.0,5,29,22,1
14,4.0,287.0,5,29,21,1
13,4.0,402.0,5,29,20,1
13,5.0,467.0,5,29,19,1
13,5.0,713.0,5,29,18,1
14,6.0,1652.0,5,29,17,1
14,7.0,2380.0,5,29,16,1
15,6.0,2680.0,5,29,15,1
15,6.0,2911.0,5,29,14,1
15,6.0,2963.0,5,29,13,1
16,6.0,2991.0,5,29,12,1
15,5.0,2233.0,5,29,11,1
14,6.0,1468.0,5,29,10,1
14,5.0,1028.0,5,29,9,1
13,5.0,647.0,5,29,8,1
12,5.0,317.0,5,29,7,1
12,5.0,151.0,5,29,6,1
12,5.0,66.0,5,29,5,1
12,4.0,63.0,5,29,4,1
12,4.0,40.0,5,29,3,1
12,4.0,59.0,5,29,2,1
12,4.0,90.0,5,29,1,1
13,5.0,136.0,5,29,0,1
12,5.0,193.0,5,28,23,0
13,5.0,283.0,5,28,22,0
13,3.0,306.0,5,28,21,0
13,5.0,519.0,5,28,20,0
13,5.0,613.0,5,28,19,0
14,5.0,872.0,5,28,18,0
14,5.0,1572.0,5,28,17,0
16,5.0,2686.0,5,28,16,0
18,5.0,3006.0,5,28,15,0
19,4.0,3178.0,5,28,14,0
19,4.0,3089.0,5,28,13,0
18,4.0,2681.0,5,28,12,0
16,4.0,2290.0,5,28,11,0
17,3.0,1253.0,5,28,10,0
16,3.0,460.0,5,28,9,0
15,4.0,280.0,5,28,8,0
14,3.0,242.0,5,28,7,0
13,5.0,167.0,5,28,6,0
13,3.0,68.0,5,28,5,0
12,2.0,137.0,5,28,4,0
12,2.0,372.0,5,28,3,0
12,2.0,273.0,5,28,2,0
13,4.0,273.0,5,28,1,0
12,4.0,427.0,5,28,0,0
13,4.0,566.0,5,27,23,6
13,4.0,726.0,5,27,22,6
12,2.0,881.0,5,27,21,6
13,4.0,958.0,5,27,20,6
14,4.0,1510.0,5,27,19,6
16,6.0,1487.0,5,27,18,6
18,6.0,2041.0,5,27,17,6
19,7.0,3071.0,5,27,16,6
18,7.0,3358.0,5,27,15,6
20,6.0,3249.0,5,27,14,6
19,7.0,2845.0,5,27,13,6
20,6.0,2244.0,5,27,12,6
19,5.0,2008.0,5,27,11,6
18,6.0,1178.0,5,27,10,6
19,5.0,393.0,5,27,9,6
16,4.0,197.0,5,27,8,6
15,4.0,85.0,5,27,7,6
13,3.0,58.0,5,27,6,6
12,2.0,90.0,5,27,5,6
12,3.0,159.0,5,27,4,6
11,3.0,286.0,5,27,3,6
11,4.0,405.0,5,27,2,6
10,4.0,513.0,5,27,1,6
13,4.0,666.0,5,27,0,6
10,4.0,759.0,5,26,23,5
10,4.0,1122.0,5,26,22,5
11,3.0,1164.0,5,26,21,5
12,4.0,1239.0,5,26,20,5
14,5.0,1392.0,5,26,19,5
15,5.0,1781.0,5,26,18,5
17,5.0,2322.0,5,26,17,5
19,6.0,3339.0,5,26,16,5
19,7.0,3400.0,5,26,15,5
18,6.0,3641.0,5,26,14,5
17,6.0,3359.0,5,26,13,5
16,5.0,3074.0,5,26,12,5
15,6.0,2810.0,5,26,11,5
15,6.0,1843.0,5,26,10,5
14,6.0,1083.0,5,26,9,5
14,5.0,374.0,5,26,8,5
13,4.0,165.0,5,26,7,5
12,3.0,98.0,5,26,6,5
10,3.0,78.0,5,26,5,5
10,3.0,93.0,5,26,4,5
11,3.0,239.0,5,26,3,5
11,3.0,337.0,5,26,2,5
11,4.0,236.0,5,26,1,5
10,4.0,330.0,5,26,0,5
11,3.0,491.0,5,25,23,4
11,3.0,476.0,5,25,22,4
12,3.0,472.0,5,25,21,4
12,4.0,551.0,5,25,20,4
12,5.0,510.0,5,25,19,4
13,4.0,633.0,5,25,18,4
12,5.0,1390.0,5,25,17,4
13,4.0,1628.0,5,25,16,4
13,5.0,1634.0,5,25,15,4
13,6.0,1699.0,5,25,14,4
13,5.0,1721.0,5,25,13,4
12,6.0,1733.0,5,25,12,4
12,5.0,1286.0,5,25,11,4
12,6.0,1076.0,5,25,10,4
12,4.0,813.0,5,25,9,4
12,5.0,521.0,5,25,8,4
13,4.0,340.0,5,25,7,4
12,4.0,115.0,5,25,6,4
12,4.0,74.0,5,25,5,4
12,5.0,47.0,5,25,4,4
11,5.0,52.0,5,25,3,4
11,4.0,115.0,5,25,2,4
11,3.0,157.0,5,25,1,4
11,4.0,192.0,5,25,0,4
11,4.0,389.0,5,24,23,3
10,4.0,297.0,5,24,22,3
11,4.0,429.0,5,24,21,3
12,5.0,543.0,5,24,20,3
13,4.0,684.0,5,24,19,3
14,5.0,753.0,5,24,18,3
15,6.0,1172.0,5,24,17,3
16,6.0,1768.0,5,24,16,3
16,5.0,1695.0,5,24,15,3
16,5.0,1703.0,5,24,14,3
16,5.0,1770.0,5,24,13,3
15,5.0,1776.0,5,24,12,3
15,5.0,1673.0,5,24,11,3
13,5.0,1310.0,5,24,10,3
11,5.0,831.0,5,24,9,3
10,5.0,515.0,5,24,8,3
9,5.0,263.0,5,24,7,3
9,5.0,134.0,5,24,6,3
8,4.0,70.0,5,24,5,3
8,6.0,60.0,5,24,4,3
8,4.0,197.0,5,24,3,3
8,4.0,181.0,5,24,2,3
8,3.0,117.0,5,24,1,3
11,3.0,132.0,5,24,0,3
9,5.0,310.0,5,23,23,2
9,5.0,266.0,5,23,22,2
9,5.0,282.0,5,23,21,2
9,5.0,413.0,5,23,20,2
10,5.0,534.0,5,23,19,2
11,6.0,662.0,5,23,18,2
12,6.0,1306.0,5,23,17,2
13,6.0,1673.0,5,23,16,2
13,6.0,1610.0,5,23,15,2
14,6.0,1670.0,5,23,14,2
14,6.0,1875.0,5,23,13,2
14,6.0,1885.0,5,23,12,2
14,6.0,1598.0,5,23,11,2
12,6.0,1153.0,5,23,10,2
11,5.0,910.0,5,23,9,2
10,5.0,535.0,5,23,8,2
10,6.0,243.0,5,23,7,2
10,5.0,139.0,5,23,6,2
10,5.0,74.0,5,23,5,2
10,5.0,40.0,5,23,4,2
10,6.0,40.0,5,23,3,2
10,5.0,51.0,5,23,2,2
